# time, signal
1.426666999999999952e+01,2.900000000000000000e+01
1.427500000000000036e+01,3.000000000000000000e+01
1.428332999999999942e+01,3.100000000000000000e+01
1.429166999999999987e+01,3.000000000000000000e+01
1.430000000000000071e+01,2.900000000000000000e+01
1.430832999999999977e+01,2.800000000000000000e+01
1.431667000000000023e+01,2.700000000000000000e+01
1.432499999999999929e+01,2.600000000000000000e+01
1.433333000000000013e+01,2.600000000000000000e+01
1.434167000000000058e+01,2.700000000000000000e+01
1.434999999999999964e+01,2.900000000000000000e+01
1.435833000000000048e+01,3.100000000000000000e+01
1.436666999999999916e+01,3.400000000000000000e+01
1.437500000000000000e+01,3.900000000000000000e+01
1.438333000000000084e+01,4.400000000000000000e+01
1.439166999999999952e+01,4.800000000000000000e+01
1.440000000000000036e+01,5.100000000000000000e+01
1.440832999999999942e+01,4.900000000000000000e+01
1.441666999999999987e+01,4.600000000000000000e+01
1.442500000000000071e+01,4.100000000000000000e+01
1.443332999999999977e+01,3.800000000000000000e+01
1.444167000000000023e+01,3.700000000000000000e+01
1.444999999999999929e+01,4.000000000000000000e+01
1.445833000000000013e+01,4.400000000000000000e+01
1.446667000000000058e+01,4.700000000000000000e+01
1.447499999999999964e+01,4.800000000000000000e+01
1.448333000000000048e+01,4.700000000000000000e+01
1.449166999999999916e+01,4.400000000000000000e+01
1.450000000000000000e+01,4.000000000000000000e+01
1.450833000000000084e+01,3.600000000000000000e+01
1.451666999999999952e+01,3.400000000000000000e+01
1.452500000000000036e+01,3.300000000000000000e+01
1.453332999999999942e+01,3.300000000000000000e+01
1.454166999999999987e+01,3.500000000000000000e+01
1.455000000000000071e+01,3.800000000000000000e+01
1.455832999999999977e+01,4.100000000000000000e+01
1.456667000000000023e+01,4.300000000000000000e+01
1.457499999999999929e+01,4.400000000000000000e+01
1.458333000000000013e+01,4.300000000000000000e+01
1.459167000000000058e+01,4.000000000000000000e+01
1.459999999999999964e+01,3.700000000000000000e+01
1.460833000000000048e+01,3.400000000000000000e+01
1.461666999999999916e+01,3.100000000000000000e+01
1.462500000000000000e+01,3.000000000000000000e+01
1.463333000000000084e+01,3.100000000000000000e+01
1.464166999999999952e+01,3.200000000000000000e+01
1.465000000000000036e+01,3.300000000000000000e+01
1.465832999999999942e+01,3.200000000000000000e+01
1.466666999999999987e+01,3.000000000000000000e+01
1.467500000000000071e+01,2.800000000000000000e+01
1.468332999999999977e+01,2.600000000000000000e+01
1.469167000000000023e+01,2.500000000000000000e+01
1.469999999999999929e+01,2.500000000000000000e+01
1.470833000000000013e+01,2.600000000000000000e+01
1.471667000000000058e+01,2.900000000000000000e+01
1.472499999999999964e+01,3.100000000000000000e+01
1.473333000000000048e+01,3.300000000000000000e+01
1.474166999999999916e+01,3.400000000000000000e+01
1.475000000000000000e+01,3.600000000000000000e+01
1.475833000000000084e+01,3.900000000000000000e+01
1.476666999999999952e+01,4.200000000000000000e+01
1.477500000000000036e+01,4.400000000000000000e+01
1.478332999999999942e+01,4.500000000000000000e+01
1.479166999999999987e+01,4.400000000000000000e+01
1.480000000000000071e+01,4.300000000000000000e+01
1.480832999999999977e+01,4.100000000000000000e+01
1.481667000000000023e+01,3.900000000000000000e+01
1.482499999999999929e+01,3.700000000000000000e+01
1.483333000000000013e+01,3.300000000000000000e+01
1.484167000000000058e+01,3.000000000000000000e+01
1.484999999999999964e+01,2.700000000000000000e+01
1.485833000000000048e+01,2.700000000000000000e+01
1.486666999999999916e+01,2.800000000000000000e+01
1.487500000000000000e+01,3.000000000000000000e+01
1.488333000000000084e+01,3.300000000000000000e+01
1.489166999999999952e+01,3.400000000000000000e+01
1.490000000000000036e+01,3.300000000000000000e+01
1.490832999999999942e+01,3.000000000000000000e+01
1.491666999999999987e+01,2.500000000000000000e+01
1.492500000000000071e+01,2.000000000000000000e+01
1.493332999999999977e+01,1.500000000000000000e+01
1.494167000000000023e+01,1.200000000000000000e+01
1.494999999999999929e+01,1.000000000000000000e+01
1.495833000000000013e+01,9.000000000000000000e+00
1.496667000000000058e+01,6.000000000000000000e+00
1.497499999999999964e+01,2.000000000000000000e+00
1.498333000000000048e+01,-3.000000000000000000e+00
1.499166999999999916e+01,-7.000000000000000000e+00
1.500000000000000000e+01,-1.000000000000000000e+01
1.500833000000000084e+01,-9.000000000000000000e+00
1.501666999999999952e+01,-5.000000000000000000e+00
1.502500000000000036e+01,-1.000000000000000000e+00
1.503332999999999942e+01,3.000000000000000000e+00
1.504166999999999987e+01,5.000000000000000000e+00
1.505000000000000071e+01,4.000000000000000000e+00
1.505832999999999977e+01,1.000000000000000000e+00
1.506667000000000023e+01,-2.000000000000000000e+00
1.507499999999999929e+01,-5.000000000000000000e+00
1.508333000000000013e+01,-7.000000000000000000e+00
1.509167000000000058e+01,-7.000000000000000000e+00
1.509999999999999964e+01,-4.000000000000000000e+00
1.510833000000000048e+01,1.000000000000000000e+00
1.511666999999999916e+01,7.000000000000000000e+00
1.512500000000000000e+01,1.200000000000000000e+01
1.513333000000000084e+01,1.400000000000000000e+01
1.514166999999999952e+01,1.400000000000000000e+01
1.515000000000000036e+01,1.200000000000000000e+01
1.515832999999999942e+01,8.000000000000000000e+00
1.516666999999999987e+01,6.000000000000000000e+00
1.517500000000000071e+01,6.000000000000000000e+00
1.518332999999999977e+01,7.000000000000000000e+00
1.519167000000000023e+01,7.000000000000000000e+00
1.519999999999999929e+01,7.000000000000000000e+00
1.520833000000000013e+01,4.000000000000000000e+00
1.521667000000000058e+01,0.000000000000000000e+00
1.522499999999999964e+01,-2.000000000000000000e+00
1.523333000000000048e+01,-3.000000000000000000e+00
1.524166999999999916e+01,-2.000000000000000000e+00
1.525000000000000000e+01,-0.000000000000000000e+00
1.525833000000000084e+01,3.000000000000000000e+00
1.526666999999999952e+01,5.000000000000000000e+00
1.527500000000000036e+01,6.000000000000000000e+00
1.528332999999999942e+01,6.000000000000000000e+00
1.529166999999999987e+01,7.000000000000000000e+00
1.530000000000000071e+01,7.000000000000000000e+00
1.530832999999999977e+01,8.000000000000000000e+00
1.531667000000000023e+01,7.000000000000000000e+00
1.532499999999999929e+01,4.000000000000000000e+00
1.533333000000000013e+01,-0.000000000000000000e+00
1.534167000000000058e+01,-5.000000000000000000e+00
1.534999999999999964e+01,-7.000000000000000000e+00
1.535833000000000048e+01,-6.000000000000000000e+00
1.536666999999999916e+01,-4.000000000000000000e+00
1.537500000000000000e+01,-2.000000000000000000e+00
1.538333000000000084e+01,-1.000000000000000000e+00
1.539166999999999952e+01,-2.000000000000000000e+00
1.540000000000000036e+01,-3.000000000000000000e+00
1.540832999999999942e+01,-2.000000000000000000e+00
1.541666999999999987e+01,1.000000000000000000e+00
1.542500000000000071e+01,4.000000000000000000e+00
1.543332999999999977e+01,6.000000000000000000e+00
1.544167000000000023e+01,8.000000000000000000e+00
1.544999999999999929e+01,9.000000000000000000e+00
1.545833000000000013e+01,9.000000000000000000e+00
1.546667000000000058e+01,9.000000000000000000e+00
1.547499999999999964e+01,1.000000000000000000e+01
1.548333000000000048e+01,1.000000000000000000e+01
1.549166999999999916e+01,8.000000000000000000e+00
1.550000000000000000e+01,6.000000000000000000e+00
1.550833000000000084e+01,4.000000000000000000e+00
1.551666999999999952e+01,5.000000000000000000e+00
1.552500000000000036e+01,8.000000000000000000e+00
1.553332999999999942e+01,1.300000000000000000e+01
1.554166999999999987e+01,1.800000000000000000e+01
1.555000000000000071e+01,2.100000000000000000e+01
1.555832999999999977e+01,2.100000000000000000e+01
1.556667000000000023e+01,1.900000000000000000e+01
1.557499999999999929e+01,1.700000000000000000e+01
1.558333000000000013e+01,1.500000000000000000e+01
1.559167000000000058e+01,1.400000000000000000e+01
1.559999999999999964e+01,1.400000000000000000e+01
1.560833000000000048e+01,1.500000000000000000e+01
1.561666999999999916e+01,1.700000000000000000e+01
1.562500000000000000e+01,1.900000000000000000e+01
1.563333000000000084e+01,2.300000000000000000e+01
1.564166999999999952e+01,2.500000000000000000e+01
1.565000000000000036e+01,2.600000000000000000e+01
1.565832999999999942e+01,2.500000000000000000e+01
1.566666999999999987e+01,2.100000000000000000e+01
1.567500000000000071e+01,1.700000000000000000e+01
1.568332999999999977e+01,1.300000000000000000e+01
1.569167000000000023e+01,1.100000000000000000e+01
1.569999999999999929e+01,1.000000000000000000e+01
1.570833000000000013e+01,1.100000000000000000e+01
1.571667000000000058e+01,1.300000000000000000e+01
1.572499999999999964e+01,1.600000000000000000e+01
1.573333000000000048e+01,1.900000000000000000e+01
1.574166999999999916e+01,2.200000000000000000e+01
1.575000000000000000e+01,2.400000000000000000e+01
1.575833000000000084e+01,2.600000000000000000e+01
1.576666999999999952e+01,2.800000000000000000e+01
1.577500000000000036e+01,3.100000000000000000e+01
1.578332999999999942e+01,3.400000000000000000e+01
1.579166999999999987e+01,3.800000000000000000e+01
1.580000000000000071e+01,4.100000000000000000e+01
1.580832999999999977e+01,4.300000000000000000e+01
1.581667000000000023e+01,4.300000000000000000e+01
1.582499999999999929e+01,4.100000000000000000e+01
1.583333000000000013e+01,4.000000000000000000e+01
1.584167000000000058e+01,3.800000000000000000e+01
1.584999999999999964e+01,3.600000000000000000e+01
1.585833000000000048e+01,3.500000000000000000e+01
1.586666999999999916e+01,3.500000000000000000e+01
1.587500000000000000e+01,3.700000000000000000e+01
1.588333000000000084e+01,4.100000000000000000e+01
1.589166999999999952e+01,4.500000000000000000e+01
1.590000000000000036e+01,5.000000000000000000e+01
1.590832999999999942e+01,5.200000000000000000e+01
1.591666999999999987e+01,5.200000000000000000e+01
1.592500000000000071e+01,5.100000000000000000e+01
1.593332999999999977e+01,4.900000000000000000e+01
1.594167000000000023e+01,4.900000000000000000e+01
1.594999999999999929e+01,5.000000000000000000e+01
1.595833000000000013e+01,5.300000000000000000e+01
1.596667000000000058e+01,5.800000000000000000e+01
1.597499999999999964e+01,6.300000000000000000e+01
1.598333000000000048e+01,6.700000000000000000e+01
1.599166999999999916e+01,6.800000000000000000e+01
1.600000000000000000e+01,6.700000000000000000e+01
